user_id,cluster,segment
R09477,2,At-Risk
R09479,3,Loyal Riders
R09480,1,Dormant
R09481,2,At-Risk
R09482,0,Champions
R09483,2,At-Risk
R09484,2,At-Risk
R09485,2,At-Risk
R09486,0,Champions
R09487,0,Champions
R09488,2,At-Risk
R09489,1,Dormant
R09491,2,At-Risk
R09492,0,Champions
R09494,1,Dormant
R09495,2,At-Risk
R09496,0,Champions
R09499,0,Champions
R09500,3,Loyal Riders
R09501,1,Dormant
R09503,2,At-Risk
R09505,2,At-Risk
R09506,2,At-Risk
R09507,1,Dormant
R09508,1,Dormant
R09509,0,Champions
R09510,1,Dormant
R09511,2,At-Risk
R09512,1,Dormant
R09513,1,Dormant
R09514,0,Champions
R09515,0,Champions
R09516,2,At-Risk
R09517,0,Champions
R09518,3,Loyal Riders
R09519,3,Loyal Riders
R09520,1,Dormant
R09521,2,At-Risk
R09522,2,At-Risk
R09523,2,At-Risk
R09524,1,Dormant
R09525,0,Champions
R09527,1,Dormant
R09528,0,Champions
R09529,2,At-Risk
R09530,0,Champions
R09531,2,At-Risk
R09532,0,Champions
R09533,0,Champions
R09534,0,Champions
R09535,2,At-Risk
R09536,2,At-Risk
R09537,0,Champions
R09538,0,Champions
R09539,2,At-Risk
R09540,1,Dormant
R09541,0,Champions
R09542,2,At-Risk
R09543,2,At-Risk
R09544,2,At-Risk
R09545,2,At-Risk
R09546,0,Champions
R09547,2,At-Risk
R09548,2,At-Risk
R09549,2,At-Risk
R09550,2,At-Risk
R09551,2,At-Risk
R09552,0,Champions
R09553,1,Dormant
R09554,0,Champions
R09555,2,At-Risk
R09556,0,Champions
R09558,1,Dormant
R09559,2,At-Risk
R09560,0,Champions
R09561,0,Champions
R09562,2,At-Risk
R09563,2,At-Risk
R09564,0,Champions
R09565,0,Champions
R09566,1,Dormant
R09567,0,Champions
R09568,1,Dormant
R09569,1,Dormant
R09570,0,Champions
R09572,2,At-Risk
R09573,2,At-Risk
R09574,3,Loyal Riders
R09575,2,At-Risk
R09576,2,At-Risk
R09577,1,Dormant
R09578,1,Dormant
R09579,1,Dormant
R09580,2,At-Risk
R09581,2,At-Risk
R09582,2,At-Risk
R09583,2,At-Risk
R09584,2,At-Risk
R09585,2,At-Risk
R09586,2,At-Risk
R09587,0,Champions
R09588,0,Champions
R09589,0,Champions
R09590,2,At-Risk
R09591,0,Champions
R09592,1,Dormant
R09593,2,At-Risk
R09594,2,At-Risk
R09595,0,Champions
R09596,1,Dormant
R09597,0,Champions
R09598,0,Champions
R09599,2,At-Risk
R09600,3,Loyal Riders
R09601,1,Dormant
R09602,2,At-Risk
R09603,2,At-Risk
R09604,0,Champions
R09605,0,Champions
R09606,1,Dormant
R09608,2,At-Risk
R09609,1,Dormant
R09610,0,Champions
R09611,2,At-Risk
R09612,2,At-Risk
R09613,2,At-Risk
R09614,0,Champions
R09615,0,Champions
R09616,0,Champions
R09617,3,Loyal Riders
R09618,2,At-Risk
R09619,0,Champions
R09620,0,Champions
R09621,0,Champions
R09622,2,At-Risk
R09623,2,At-Risk
R09625,0,Champions
R09626,2,At-Risk
R09627,2,At-Risk
R09628,0,Champions
R09629,2,At-Risk
R09630,2,At-Risk
R09631,3,Loyal Riders
R09632,0,Champions
R09633,1,Dormant
R09634,1,Dormant
R09635,2,At-Risk
R09636,3,Loyal Riders
R09637,0,Champions
R09638,2,At-Risk
R09640,0,Champions
R09641,2,At-Risk
R09642,0,Champions
R09643,1,Dormant
R09644,3,Loyal Riders
R09645,2,At-Risk
R09646,2,At-Risk
R09647,0,Champions
R09648,3,Loyal Riders
R09649,0,Champions
R09650,0,Champions
R09651,0,Champions
R09652,2,At-Risk
R09653,3,Loyal Riders
R09654,0,Champions
R09655,1,Dormant
R09656,0,Champions
R09658,1,Dormant
R09659,0,Champions
R09660,0,Champions
R09661,1,Dormant
R09664,2,At-Risk
R09666,0,Champions
R09667,2,At-Risk
R09668,2,At-Risk
R09669,2,At-Risk
R09670,0,Champions
R09671,0,Champions
R09672,1,Dormant
R09673,0,Champions
R09674,0,Champions
R09675,1,Dormant
R09676,2,At-Risk
R09677,1,Dormant
R09678,0,Champions
R09679,0,Champions
R09680,0,Champions
R09681,2,At-Risk
R09682,1,Dormant
R09683,1,Dormant
R09684,1,Dormant
R09685,0,Champions
R09687,2,At-Risk
R09688,0,Champions
R09689,2,At-Risk
R09690,0,Champions
R09691,1,Dormant
R09692,0,Champions
R09693,2,At-Risk
R09694,1,Dormant
R09695,0,Champions
R09696,0,Champions
R09697,2,At-Risk
R09698,2,At-Risk
R09699,2,At-Risk
R09700,0,Champions
R09701,0,Champions
R09702,1,Dormant
R09703,0,Champions
R09705,1,Dormant
R09706,1,Dormant
R09707,2,At-Risk
R09708,0,Champions
R09709,1,Dormant
R09710,0,Champions
R09712,3,Loyal Riders
R09713,0,Champions
R09714,3,Loyal Riders
R09716,1,Dormant
R09717,1,Dormant
R09718,2,At-Risk
R09719,2,At-Risk
R09720,0,Champions
R09722,0,Champions
R09723,2,At-Risk
R09724,0,Champions
R09725,3,Loyal Riders
R09726,2,At-Risk
R09727,1,Dormant
R09728,2,At-Risk
R09729,2,At-Risk
R09730,1,Dormant
R09731,0,Champions
R09732,1,Dormant
R09733,2,At-Risk
R09734,2,At-Risk
R09735,2,At-Risk
R09736,0,Champions
R09737,1,Dormant
R09738,0,Champions
R09739,2,At-Risk
R09740,2,At-Risk
R09741,3,Loyal Riders
R09743,0,Champions
R09744,2,At-Risk
R09745,0,Champions
R09746,2,At-Risk
R09748,0,Champions
R09749,1,Dormant
R09750,0,Champions
R09751,2,At-Risk
R09752,2,At-Risk
R09754,2,At-Risk
R09755,2,At-Risk
R09756,3,Loyal Riders
R09757,2,At-Risk
R09758,2,At-Risk
R09759,2,At-Risk
R09760,2,At-Risk
R09761,1,Dormant
R09762,1,Dormant
R09763,2,At-Risk
R09764,0,Champions
R09765,2,At-Risk
R09766,0,Champions
R09767,0,Champions
R09768,2,At-Risk
R09769,2,At-Risk
R09770,1,Dormant
R09771,0,Champions
R09772,2,At-Risk
R09773,2,At-Risk
R09774,0,Champions
R09775,1,Dormant
R09776,2,At-Risk
R09777,2,At-Risk
R09779,2,At-Risk
R09780,2,At-Risk
R09781,2,At-Risk
R09782,0,Champions
R09783,0,Champions
R09784,2,At-Risk
R09785,3,Loyal Riders
R09786,3,Loyal Riders
R09787,1,Dormant
R09788,0,Champions
R09789,0,Champions
R09790,1,Dormant
R09791,2,At-Risk
R09792,2,At-Risk
R09793,0,Champions
R09794,2,At-Risk
R09795,0,Champions
R09796,0,Champions
R09797,0,Champions
R09798,1,Dormant
R09799,2,At-Risk
R09800,2,At-Risk
R09801,2,At-Risk
R09803,2,At-Risk
R09804,0,Champions
R09805,2,At-Risk
R09806,0,Champions
R09807,0,Champions
R09808,1,Dormant
R09809,2,At-Risk
R09810,0,Champions
R09811,2,At-Risk
R09812,1,Dormant
R09813,0,Champions
R09814,0,Champions
R09815,1,Dormant
R09816,2,At-Risk
R09817,2,At-Risk
R09819,2,At-Risk
R09820,1,Dormant
R09821,0,Champions
R09822,3,Loyal Riders
R09823,0,Champions
R09824,1,Dormant
R09825,0,Champions
R09827,2,At-Risk
R09829,1,Dormant
R09830,2,At-Risk
R09831,2,At-Risk
R09832,0,Champions
R09833,3,Loyal Riders
R09835,1,Dormant
R09836,0,Champions
R09837,2,At-Risk
R09838,2,At-Risk
R09839,2,At-Risk
R09840,2,At-Risk
R09841,1,Dormant
R09842,1,Dormant
R09843,0,Champions
R09844,2,At-Risk
R09845,0,Champions
R09846,0,Champions
R09847,3,Loyal Riders
R09848,1,Dormant
R09849,0,Champions
R09850,2,At-Risk
R09851,1,Dormant
R09852,1,Dormant
R09853,0,Champions
R09854,1,Dormant
R09855,0,Champions
R09856,0,Champions
R09857,2,At-Risk
R09858,0,Champions
R09861,0,Champions
R09862,1,Dormant
R09863,2,At-Risk
R09865,2,At-Risk
R09866,2,At-Risk
R09867,0,Champions
R09868,1,Dormant
R09869,0,Champions
R09870,0,Champions
R09871,0,Champions
R09872,2,At-Risk
R09873,2,At-Risk
R09874,0,Champions
R09875,2,At-Risk
R09876,2,At-Risk
R09877,2,At-Risk
R09878,2,At-Risk
R09879,2,At-Risk
R09880,0,Champions
R09882,0,Champions
R09883,0,Champions
R09884,0,Champions
R09885,2,At-Risk
R09886,2,At-Risk
R09887,0,Champions
R09888,2,At-Risk
R09889,1,Dormant
R09890,2,At-Risk
R09891,1,Dormant
R09892,2,At-Risk
R09893,0,Champions
R09894,2,At-Risk
R09895,2,At-Risk
R09896,0,Champions
R09897,0,Champions
R09898,2,At-Risk
R09900,1,Dormant
R09901,2,At-Risk
R09902,0,Champions
R09904,3,Loyal Riders
R09905,0,Champions
R09906,1,Dormant
R09907,0,Champions
R09908,0,Champions
R09909,2,At-Risk
R09910,0,Champions
R09911,0,Champions
R09912,0,Champions
R09913,2,At-Risk
R09915,0,Champions
R09916,1,Dormant
R09917,1,Dormant
R09918,3,Loyal Riders
R09919,3,Loyal Riders
R09921,1,Dormant
R09922,1,Dormant
R09923,3,Loyal Riders
R09924,1,Dormant
R09925,2,At-Risk
R09926,0,Champions
R09927,3,Loyal Riders
R09928,2,At-Risk
R09929,2,At-Risk
R09930,2,At-Risk
R09931,1,Dormant
R09932,0,Champions
R09933,0,Champions
R09934,2,At-Risk
R09935,2,At-Risk
R09936,0,Champions
R09938,0,Champions
R09939,0,Champions
R09940,0,Champions
R09941,0,Champions
R09942,2,At-Risk
R09944,2,At-Risk
R09945,2,At-Risk
R09946,2,At-Risk
R09947,2,At-Risk
R09948,0,Champions
R09949,2,At-Risk
R09951,1,Dormant
R09952,2,At-Risk
R09953,3,Loyal Riders
R09954,1,Dormant
R09955,1,Dormant
R09956,0,Champions
R09957,3,Loyal Riders
R09959,0,Champions
R09960,0,Champions
R09961,2,At-Risk
R09962,0,Champions
R09963,2,At-Risk
R09964,2,At-Risk
R09965,1,Dormant
R09966,3,Loyal Riders
R09967,1,Dormant
R09968,2,At-Risk
R09969,3,Loyal Riders
R09970,0,Champions
R09972,0,Champions
R09973,0,Champions
R09974,0,Champions
R09975,2,At-Risk
R09976,0,Champions
R09977,1,Dormant
R09978,1,Dormant
R09979,2,At-Risk
R09980,0,Champions
R09981,2,At-Risk
R09982,1,Dormant
R09984,0,Champions
R09985,0,Champions
R09986,1,Dormant
R09987,2,At-Risk
R09988,1,Dormant
R09989,0,Champions
R09990,2,At-Risk
R09991,2,At-Risk
R09992,2,At-Risk
R09993,2,At-Risk
R09994,0,Champions
R09996,2,At-Risk
R09998,0,Champions
